Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Disclosure Date,Board Approval Date,Effective Date,Project Closing Date,Last Stage Reached,Financing Type,Total Project Cost $US,IBRD Commitment $US,IDA Commitment $US,"Total IBRD, IDA and GRANT Commitment $US",Grant Amount $US,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Last Update Date,Total_IBRD_IDA_clean
P153588,Other,World,,FCPF-Capacity Building on REDD+ for CSOs and Local Communities in EAP Project,The proposed objective of the project is to strengthen: (i) the knowledge of targeted southern civil society organizations and local communities of REDD+ Readiness at the national level; and (ii) knowledge exchange at the regional level.,Asia Network for Sustainable Agriculture and Bioresoures (ANSAB),,https://projects.worldbank.org/en/projects-operations/project-detail/P153588,"October 17, 2016","July 20, 2017","July 31, 2017","June 30, 2020",BANK APPROVED,G,,,,,530111.0,Asia Network for Sustainable Agriculture and Bioresoures (ANSAB),,C,,,,,"September 8, 2022",
P153932,"Middle East, North Africa, Afghanistan, and Pakistan",Islamic Republic of Afghanistan,,Technical Assistance for the Afghanistan Land Authority - Arazi,"The Project Development Objective (PDO) is to support the Afghan Government to develop the policy and regulatory framework and build capacity to deliver transparent, pro-poor land services. The project aims to support:a. the establishment of an affordable andaccessible land registration system;b. raising public awareness, knowledge and understanding about laws and regulations governing the land sector;c. developing processes and service standards for Arazi?s core functions;d. improving the implementation capacity of the Afghan Government to deliver its services;e. the effective and efficient use of state land for equitable socio-economic development.",Afghanistan Independent Land Authority (Arazai),,https://projects.worldbank.org/en/projects-operations/project-detail/P153932,"April 26, 2015","August 14, 2017",,,CONCEPT REVIEW,G,,,,,18500000.0,Ministry of Finance,,B,,,,,"January 28, 2025",
P161373,Eastern and Southern Africa,Federal Democratic Republic of Ethiopia,,Enhancing Shared Prosperity through Equitable Services,"The objective of ESPES program is to improve equitable access to basic services and strengthen accountability systems at the decentralized level.  
 

 The program aims to improve service delivery for the whole population of Ethiopia by improving results in health, education and agriculture services in the most poorly performing woredas and strengthening the overall decentralized service delivery system. Building on almost 10 years of support for basic services delivery, the ESPES focuses on leveraging the government’s broadprogram of service delivery support to promote equity, enhance quality of and access to services, and institutionalize critical systems for service delivery, especially at the woreda level.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P161373,"May 17, 2017","September 14, 2017",,"November 30, 2024",BANK APPROVED,O,,0.0,700000000.0,,285000000.0,,,,,,,,"January 17, 2024",
P150523,Eastern and Southern Africa,United Republic of Tanzania,,Tanzania: Resilient Natural Resource Management for Tourism and Growth,The Project Development Objective (PDO) is to improve management of natural resources and tourism assets in priority areas of Southern Tanzania and to increase access to alternative livelihood activities for targeted communities,Ministry of Natural Resources and Tourism,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P150523,"July 11, 2017","September 28, 2017","June 6, 2018","November 6, 2024",BANK APPROVED,I,,0.0,150000000.0,,0.0,"Ministry of Finance, United Republic of Tanzania",,B,,,,,"January 31, 2024",
P155642,Eastern and Southern Africa,Eastern and Southern Africa,,Third South West Indian Ocean Fisheries Governance and Shared Growth Project (SWIOFish3),The Project Development Objective is to improve management of marine areas and fisheries in targeted zones and strengthen fisheries value chains in the Seychelles.,"Ministry of Finance, National Planning and Trade",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P155642,"November 3, 2016","September 29, 2017","April 16, 2018","June 28, 2024",BANK APPROVED,I,,4570000.0,0.0,,0.0,Republic of Seychelles,,B,,,,,"May 7, 2024",
P158769,"Middle East, North Africa, Afghanistan, and Pakistan",Islamic Republic of Pakistan,,Sindh-Multi-Sectoral Action for Nutrition (MSAN),"The project development objective is to increase the dietary diversity and improve sanitation and hygiene practices in targeted project districts areas.
 

 The project will contribute to improving the underlying conditions leading to chronic malnutrition through 1. a sanitation intervention focusing on behavioral change to achieve open defecation-free villages; and 2. an agriculture intervention to introduce production of nutrition food for consumption through homestead gardening practices and increasing household knowledge of food and nutrition.",Local Government and HTP Development,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P158769,"May 29, 2016","October 24, 2017","November 8, 2017","August 31, 2020",BANK APPROVED,G,,,,,17560000.0,Islamic Republic of Pakistan through Economic Affairs Division,,B,,,,,"February 1, 2022",
P161538,Europe and Central Asia,Republic of Armenia,,Additional Financing Irrigation System Enhancement Project,The PDO is (i) to reduce the amount of energy used and to improve the irrigation conveyance efficiency in targeted irrigation schemes; and (ii) to improve the availability and reliability of important sector data and information for decision makers and other stakeholders.,"State Committee of the Water Economy,Water Sector Projects Implementation Unit State Agency",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P161538,"February 9, 2017","November 14, 2017",,"December 31, 2019",BANK APPROVED,I,,2000000.0,0.0,,0.0,Ministry of Finance,,B,,,,,"October 12, 2023",
P165639,Western and Central Africa,Republic of Sierra Leone,,SL Supplemental Financing for the PTSC-I,"The Supplemental aims to contribute to the Government of Sierra Leone's objective of achieving sustainable and inclusive economic development through: (i) increasing productivity in selected economic sectors and (ii) improving transparency and accountability in selected government decision making processes, by helping the country respond to the landslide, mudslide and flooding of August 14, 2017.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P165639,"November 6, 2017","November 30, 2017",,"June 30, 2018",BANK APPROVED,I,,0.0,10000000.0,,0.0,,,,,,,,"August 31, 2023",
P157702,South Asia,Republic of India,,Tamil Nadu Rural Transformation Project,"The Project Development Objective (PDO) is to promote rural enterprises, access to finance, and employment opportunities in selected blocks of Tamil Nadu.","Department of Rural Development & Panchayat Raj, Government of Tamil Nadu",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P157702,"November 15, 2016","December 1, 2017","February 28, 2018","June 30, 2025",BANK APPROVED,I,,100000000.0,0.0,,0.0,"Department of Economic Affairs, Govt. of India",,B,,,,,"March 6, 2024",
P156797,South Asia,Nepal,,Nepal Livestock Sector Innovation Project,"The Project Development Objectives (PDO) are to increase productivity, enhance value addition, and improve climate resilience of smallholder farms and agro-enterprises in selected livestock value-chains in Nepal.",Ministry of Agriculture and Livestock Development,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P156797,"May 27, 2016","December 7, 2017","February 28, 2018","June 30, 2024",BANK APPROVED,O,,0.0,46200000.0,,0.0,Government of Nepal,,B,,,,,"April 5, 2024",
P162446,"Middle East, North Africa, Afghanistan, and Pakistan",Islamic Republic of Pakistan,,Strengthening Markets for Agriculture and Rural Transformation Punjab Program,"To increase the productivity of crop and livestock farmers, improve their climate resilience, and foster agribusiness development in Punjab.",Department of Agriculture,,https://projects.worldbank.org/en/projects-operations/project-detail/P162446,"August 14, 2017","December 15, 2017","February 2, 2018","June 30, 2024",BANK APPROVED,I,,300000000.0,0.0,,0.0,Islamic Republic of Pakistan,,,,,,,"May 29, 2024",
P158576,Europe and Central Asia,Republic of Tajikistan,,Zarafshon Irrigation Rehabilitation and Management Improvement Project,The objectives of the Project are: (i) to strengthen the institutional basis for irrigation planning and management in the Zarafshon River Basin; and (ii) to improve the condition and management of irrigation infrastructure in the Zarafshon River Basin and adjacent districts in the Syr-Darya Basin.,"Ministry of Energy and Water Resources,FVWRMP PMU under the Agency for Land Reclamation and Irrigation,Agency for Land Reclamation and Irrigation",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P158576,"November 30, 2016","January 5, 2018","May 7, 2018","June 30, 2021",BANK APPROVED,G,,,,,16567309.0,MINISTRY OF FINANCE,,B,,,,,"October 12, 2023",
P164424,Europe and Central Asia,Montenegro,,Montenegro Second Institutional Development and Agriculture Strengthening Project,The Project Development Objective is to improve the competitiveness of agriculture and fisheries in Montenegro through enhanced delivery of government support in alignment with EU accession requirements.,"Ministry of Agriculture, Forestry and Water Management",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P164424,"August 28, 2017","January 30, 2018","June 5, 2018","June 30, 2026",BANK APPROVED,I,,34890000.0,0.0,,0.0,MONTENEGRO,,B,,,,,"February 9, 2024",
P162960,East Asia and Pacific,Republic of Indonesia,,Peatland Environment Accelerated Transformation Project,"This is the first in a Series of Projects aimed at supporting the Governmentâ??s efforts toward the restoration and management of at least two million hectares of peatland and promoting a framework for the sustainable development, restoration and conservation of lowland areas inIndonesia.The Program Development Objective is to improve the integration and coordination among multi-sector stakeholders to promote the sustainable development, restoration and conservation of targeted lowland areas in Indonesia. This is a common objective for all projects within the Lowlands Program. This will be achieved through:i. Integrated multi-sectoral planning for lowland development, restoration and conservation;ii. Improved policy instruments for lowland development, restoration and conservation; and,iii. Multi-sectoral coordination mechanisms for development, restoration and conservation of lowland areas.The Project Development Objective is to improve the capacity to plan, coordinate, and monitor the restoration, conservation and development of selected peatlands in Indonesia.",Peatland Restoration Agency (BRG: Badan Restorasi Gambut),,https://projects.worldbank.org/en/projects-operations/project-detail/P162960,"May 18, 2017","February 28, 2018",,,CONCEPT REVIEW,G,,,,,4500000.0,Peatland Restoration Agency (BRG: Badan Restorasi Gambut),,A,,,,,"December 19, 2024",
