Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Disclosure Date,Board Approval Date,Effective Date,Project Closing Date,Last Stage Reached,Financing Type,Total Project Cost $US,IBRD Commitment $US,IDA Commitment $US,"Total IBRD, IDA and GRANT Commitment $US",Grant Amount $US,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Last Update Date
P151432,Eastern and Southern Africa,Federal Democratic Republic of Ethiopia,,Enhancing Shared Prosperity through Equitable Services,"The objective of ESPES program is to improve equitable access to basic services and strengthen accountability systems at the decentralized level.  The program aims to improve service delivery for the whole population of Ethiopia by improving results in health, education and agriculture services in the most poorly performing woredas and strengthening the overall decentralized service delivery system. Building on almost 10 years of support for basic services delivery, the ESPES focuses on leveraging the government’s broadprogram of service delivery support to promote equity, enhance quality of and access to services, and institutionalize critical systems for service delivery, especially at the woreda level.",Ministry of Finance Channel One Programs Coordinating Directorate,,https://projects.worldbank.org/en/projects-operations/project-detail/P151432,"June 30, 2015","September 15, 2015","December 11, 2015","November 30, 2024",BANK APPROVED,O,,0,600000000,,221100000,FEDERAL DEMOCRATIC REPUBLIC OF ETHIOPIA,,C,,,,,"November 14, 2024"
P151432,Eastern and Southern Africa,Federal Democratic Republic of Ethiopia,,Enhancing Shared Prosperity through Equitable Services,"The objective of ESPES program is to improve equitable access to basic services and strengthen accountability systems at the decentralized level.  The program aims to improve service delivery for the whole population of Ethiopia by improving results in health, education and agriculture services in the most poorly performing woredas and strengthening the overall decentralized service delivery system. Building on almost 10 years of support for basic services delivery, the ESPES focuses on leveraging the government’s broadprogram of service delivery support to promote equity, enhance quality of and access to services, and institutionalize critical systems for service delivery, especially at the woreda level.",Ministry of Finance Channel One Programs Coordinating Directorate,,https://projects.worldbank.org/en/projects-operations/project-detail/P151432,"June 30, 2015","September 15, 2015","December 11, 2015","November 30, 2024",BANK APPROVED,O,,0,600000000,,221100000,FEDERAL DEMOCRATIC REPUBLIC OF ETHIOPIA,,C,,,,,"November 14, 2024"
P149434,Western and Central Africa,Burkina Faso,,Local Forest Communities Support Project,"<p>The objective of the Project is to strengthen the capacity of targeted local communities in the Targeted<br />
 Regions of Burkina Faso to participate in REDD+ programs at local, national and global levels.<br />
 &nbsp;</p>",International Union for Conservation of Nature,,https://projects.worldbank.org/en/projects-operations/project-detail/P149434,"September 16, 2015","September 16, 2015","October 13, 2015","June 30, 2021",BANK APPROVED,G,,,,,4500000,IUCN Burkina Faso,,B,,,,,"June 4, 2024"
P149434,Western and Central Africa,Burkina Faso,,Local Forest Communities Support Project,"<p>The objective of the Project is to strengthen the capacity of targeted local communities in the Targeted<br />
 Regions of Burkina Faso to participate in REDD+ programs at local, national and global levels.<br />
 &nbsp;</p>",International Union for Conservation of Nature,,https://projects.worldbank.org/en/projects-operations/project-detail/P149434,"September 16, 2015","September 16, 2015","October 13, 2015","June 30, 2021",BANK APPROVED,G,,,,,4500000,IUCN Burkina Faso,,B,,,,,"June 4, 2024"
P149434,Western and Central Africa,Burkina Faso,,Local Forest Communities Support Project,"<p>The objective of the Project is to strengthen the capacity of targeted local communities in the Targeted<br />
 Regions of Burkina Faso to participate in REDD+ programs at local, national and global levels.<br />
 &nbsp;</p>",International Union for Conservation of Nature,,https://projects.worldbank.org/en/projects-operations/project-detail/P149434,"September 16, 2015","September 16, 2015","October 13, 2015","June 30, 2021",BANK APPROVED,G,,,,,4500000,IUCN Burkina Faso,,B,,,,,"June 4, 2024"
P148737,Latin America and Caribbean,Republic of Honduras,,Corredor Seco Food Security Project,The objective of the Project is to enhance food and nutritional security of vulnerable households in Selected Areas of the Corredor Seco.,Secretaría de Agricultura y Ganadería,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P148737,"January 22, 2014","September 24, 2015","October 31, 2016","June 15, 2025",BANK APPROVED,G,,,,,30000000,Republic of Honduras,,B,,,,,"June 27, 2024"
P148737,Latin America and Caribbean,Republic of Honduras,,Corredor Seco Food Security Project,The objective of the Project is to enhance food and nutritional security of vulnerable households in Selected Areas of the Corredor Seco.,Secretaría de Agricultura y Ganadería,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P148737,"January 22, 2014","September 24, 2015","October 31, 2016","June 15, 2025",BANK APPROVED,G,,,,,30000000,Republic of Honduras,,B,,,,,"June 27, 2024"
P148737,Latin America and Caribbean,Republic of Honduras,,Corredor Seco Food Security Project,The objective of the Project is to enhance food and nutritional security of vulnerable households in Selected Areas of the Corredor Seco.,Secretaría de Agricultura y Ganadería,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P148737,"January 22, 2014","September 24, 2015","October 31, 2016","June 15, 2025",BANK APPROVED,G,,,,,30000000,Republic of Honduras,,B,,,,,"June 27, 2024"
P154403,Eastern and Southern Africa,Eastern and Southern Africa,,IGAD - Building Disaster Resilience to Disasters through Risk Management and Climate Change Adaptation,The PDO is to strengthen the capacity of IGAD in providing policy advice and support of its Member States on disaster and climate risk management and promoting resilient development.,IGAD Climate Prediction and Application Center,,https://projects.worldbank.org/en/projects-operations/project-detail/P154403,"June 4, 2015","September 27, 2015","November 18, 2015","May 31, 2021",BANK APPROVED,G,,,,,4999999,Inter-Governmental Authority on Development,,,,,,,"August 5, 2024"
P154403,Eastern and Southern Africa,Eastern and Southern Africa,,IGAD - Building Disaster Resilience to Disasters through Risk Management and Climate Change Adaptation,The PDO is to strengthen the capacity of IGAD in providing policy advice and support of its Member States on disaster and climate risk management and promoting resilient development.,IGAD Climate Prediction and Application Center,,https://projects.worldbank.org/en/projects-operations/project-detail/P154403,"June 4, 2015","September 27, 2015","November 18, 2015","May 31, 2021",BANK APPROVED,G,,,,,4999999,Inter-Governmental Authority on Development,,,,,,,"August 5, 2024"
P154403,Eastern and Southern Africa,Eastern and Southern Africa,,IGAD - Building Disaster Resilience to Disasters through Risk Management and Climate Change Adaptation,The PDO is to strengthen the capacity of IGAD in providing policy advice and support of its Member States on disaster and climate risk management and promoting resilient development.,IGAD Climate Prediction and Application Center,,https://projects.worldbank.org/en/projects-operations/project-detail/P154403,"June 4, 2015","September 27, 2015","November 18, 2015","May 31, 2021",BANK APPROVED,G,,,,,4999999,Inter-Governmental Authority on Development,,,,,,,"August 5, 2024"
P156559,Eastern and Southern Africa,Republic of Mozambique,,MZ - Emergency Resilient Recovery Project,The Project Development Objective is to restore the functionality of critical infrastructure in a resilient manner in the disaster-affected provinces; and to improve the Government of Mozambique's capacity to respond promptly and effectively to an eligible crisisor emergency.,"Ministry of Education and Human Development (MINEDH),National Institute for Irrigation (INIR),National Directorate of Water Resources Management (DNGRH),Water and Sanitation Infrastructure Administration (AIAS)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P156559,"August 31, 2015","September 29, 2015","February 18, 2016","November 30, 2021",BANK APPROVED,I,,0,40000000,,0,Ministry of Economy and Finance (MEF),,B,,,,,"December 13, 2023"
P155259,Western and Central Africa,Republic of Cote d'Ivoire,,CI -DPO-Poverty Reduct. Support Credit 3,"Project Development Objective (Note: will be disclosed in the MOS)The development objectives are to strengthen governance, improve public administration and facilitate private-sector-led growth through three pillars : (i) Good Governance, Transparency, and Enhanced Public Financial Management; (ii) Improve the Business Climate and Revise the Legal Framework for Private Enterprise and; (iii) Strengthening Economic Sectors with High Growth PotentialBoard Schedule Comments",Ministry of Economy and Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P155259,"June 10, 2015","September 29, 2015","November 19, 2015","June 30, 2016",BANK APPROVED,I,,0,100000000,,0,,,,,,,,"March 6, 2024"
P156559,Eastern and Southern Africa,Republic of Mozambique,,MZ - Emergency Resilient Recovery Project,The Project Development Objective is to restore the functionality of critical infrastructure in a resilient manner in the disaster-affected provinces; and to improve the Government of Mozambique's capacity to respond promptly and effectively to an eligible crisisor emergency.,"Ministry of Education and Human Development (MINEDH),National Institute for Irrigation (INIR),National Directorate of Water Resources Management (DNGRH),Water and Sanitation Infrastructure Administration (AIAS)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P156559,"August 31, 2015","September 29, 2015","February 18, 2016","November 30, 2021",BANK APPROVED,I,,0,40000000,,0,Ministry of Economy and Finance (MEF),,B,,,,,"December 13, 2023"
P155259,Western and Central Africa,Republic of Cote d'Ivoire,,CI -DPO-Poverty Reduct. Support Credit 3,"Project Development Objective (Note: will be disclosed in the MOS)The development objectives are to strengthen governance, improve public administration and facilitate private-sector-led growth through three pillars : (i) Good Governance, Transparency, and Enhanced Public Financial Management; (ii) Improve the Business Climate and Revise the Legal Framework for Private Enterprise and; (iii) Strengthening Economic Sectors with High Growth PotentialBoard Schedule Comments",Ministry of Economy and Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P155259,"June 10, 2015","September 29, 2015","November 19, 2015","June 30, 2016",BANK APPROVED,I,,0,100000000,,0,,,,,,,,"March 6, 2024"
P156559,Eastern and Southern Africa,Republic of Mozambique,,MZ - Emergency Resilient Recovery Project,The Project Development Objective is to restore the functionality of critical infrastructure in a resilient manner in the disaster-affected provinces; and to improve the Government of Mozambique's capacity to respond promptly and effectively to an eligible crisisor emergency.,"Ministry of Education and Human Development (MINEDH),National Institute for Irrigation (INIR),National Directorate of Water Resources Management (DNGRH),Water and Sanitation Infrastructure Administration (AIAS)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P156559,"August 31, 2015","September 29, 2015","February 18, 2016","November 30, 2021",BANK APPROVED,I,,0,40000000,,0,Ministry of Economy and Finance (MEF),,B,,,,,"December 13, 2023"
